Country,Year,life,population,child_mortality,gdp,region
Jordan,1993,70.527,4019284,33.3,7242,Middle East & North Africa
Jordan,1994,70.71,4216536,32.4,7312,Middle East & North Africa
Jordan,1995,70.883,4382005,31.5,7516,Middle East & North Africa
Jordan,1996,71.05,4510082,30.7,7443,Middle East & North Africa
Jordan,1997,71.216,4606717,29.9,7481,Middle East & North Africa
Jordan,1998,71.382,4682018,29.1,7503,Middle East & North Africa
Jordan,1999,71.551,4751501,28.4,7566,Middle East & North Africa
Jordan,2000,71.724,4827096,27.7,7695,Middle East & North Africa
Jordan,2001,71.9,4910056,26.9,7903,Middle East & North Africa
Jordan,2002,72.076,4998372,26.2,8160,Middle East & North Africa
Jordan,2003,72.25,5096790,25.5,8292,Middle East & North Africa
Jordan,2004,72.421,5210369,24.8,8788,Middle East & North Africa
Jordan,2005,72.588,5342002,24.1,9293,Middle East & North Africa
Jordan,2006,72.753,5495117,23.4,9818,Middle East & North Africa
Jordan,2007,72.914,5667443,22.7,10386,Middle East & North Africa
Jordan,2008,73.074,5848952,22.1,10897,Middle East & North Africa
Jordan,2009,73.233,6025592,21.5,11243,Middle East & North Africa
Jordan,2010,73.39,6187227,20.8,11256,Middle East & North Africa
Jordan,2011,73.545,6330169,20.2,11292,Middle East & North Africa
Jordan,2012,73.7,6457260,19.6,11340,Middle East & North Africa
Jordan,2013,73.854,6572903,19,11405,Middle East & North Africa
Kazakhstan,1964,60.196,11577537,108.03,9418,Europe & Central Asia
Kazakhstan,1965,60.632,11909001,104.3,9836,Europe & Central Asia
Kazakhstan,1966,61.055,12200891,100.7,10202,Europe & Central Asia
Kazakhstan,1967,61.462,12455366,97.23,10546,Europe & Central Asia
Kazakhstan,1968,61.848,12682452,93.88,11059,Europe & Central Asia
Kazakhstan,1969,62.21,12897025,90.64,11115,Europe & Central Asia
Kazakhstan,1970,62.542,13109992,87.52,11864,Europe & Central Asia
Kazakhstan,1971,62.84,13325342,84.5,12067,Europe & Central Asia
Kazakhstan,1972,63.107,13540301,82.6,12021,Europe & Central Asia
Kazakhstan,1973,63.348,13751019,80.8,12914,Europe & Central Asia
Kazakhstan,1974,63.571,13950987,79.3,13052,Europe & Central Asia
Kazakhstan,1975,63.785,14136006,77.8,12857,Europe & Central Asia
Kazakhstan,1976,64.003,14304947,76.4,13224,Europe & Central Asia
Kazakhstan,1977,64.234,14461277,75,13301,Europe & Central Asia
Kazakhstan,1978,64.484,14610810,73.6,13402,Europe & Central Asia
Kazakhstan,1979,64.759,14761508,72,13115,Europe & Central Asia
Kazakhstan,1980,65.068,14918991,70.2,12914,Europe & Central Asia
Kazakhstan,1981,65.425,15082186,68.1,12816,Europe & Central Asia
Kazakhstan,1982,65.818,15248460,65.9,12913,Europe & Central Asia
Kazakhstan,1983,66.227,15419454,63.6,13100,Europe & Central Asia
Kazakhstan,1984,66.626,15596921,61.5,13032,Europe & Central Asia
Kazakhstan,1985,66.972,15780002,59.4,12922,Europe & Central Asia
Kazakhstan,1986,67.216,15972358,57.5,13222,Europe & Central Asia
Kazakhstan,1987,67.331,16167918,55.8,13166,Europe & Central Asia
Kazakhstan,1988,67.297,16344294,54.4,13225,Europe & Central Asia
Kazakhstan,1989,67.113,16471823,53.3,13242,Europe & Central Asia
Kazakhstan,1990,66.777,16530000,52.6,12729,Europe & Central Asia
Kazakhstan,1991,66.297,16513480,52.4,11258,Europe & Central Asia
Kazakhstan,1992,65.719,16430903,52.7,10669,Europe & Central Asia
Kazakhstan,1993,65.098,16293800,52.9,9751,Europe & Central Asia
Kazakhstan,1994,64.485,16120117,53.1,8647,Europe & Central Asia
Kazakhstan,1995,63.942,15925853,52.7,8079,Europe & Central Asia
Kazakhstan,1996,63.532,15712544,51.8,8243,Europe & Central Asia
Kazakhstan,1997,63.281,15484686,50.1,8517,Europe & Central Asia
Kazakhstan,1998,63.197,15265189,48.1,8500,Europe & Central Asia
Kazakhstan,1999,63.282,15082372,45.9,8813,Europe & Central Asia
Kazakhstan,2000,63.513,14956694,43.6,9706,Europe & Central Asia
Kazakhstan,2001,63.848,14897666,41.2,11035,Europe & Central Asia
Kazakhstan,2002,64.228,14901669,39,12116,Europe & Central Asia
Kazakhstan,2003,64.6,14959072,36.8,13198,Europe & Central Asia
Kazakhstan,2004,64.934,15053492,34.7,14365,Europe & Central Asia
Kazakhstan,2005,65.215,15171805,32.5,15619,Europe & Central Asia
Kazakhstan,2006,65.439,15312333,30.3,17109,Europe & Central Asia
Kazakhstan,2007,65.629,15476093,28.1,18419,Europe & Central Asia
Kazakhstan,2008,65.801,15655345,25.9,18797,Europe & Central Asia
Kazakhstan,2009,65.96,15841096,23.7,18527,Europe & Central Asia
Kazakhstan,2010,66.108,16026367,21.6,19601,Europe & Central Asia
Kazakhstan,2011,66.252,16206750,19.6,20772,Europe & Central Asia
Kazakhstan,2012,66.394,16381297,17.9,21506,Europe & Central Asia
Kazakhstan,2013,66.536,16550975,16.4,22470,Europe & Central Asia
Kenya,1964,48.841,9200107,170.6,1922,Sub-Saharan Africa
Kenya,1965,49.409,9504635,165.8,1952,Sub-Saharan Africa
Kenya,1966,49.962,9822419,161.8,2114,Sub-Saharan Africa
Kenya,1967,50.513,10154382,158.3,2133,Sub-Saharan Africa
Kenya,1968,51.073,10502123,154.7,2064,Sub-Saharan Africa
Kenya,1969,51.641,10867576,151.1,2124,Sub-Saharan Africa
Kenya,1970,52.217,11252318,147.4,1948,Sub-Saharan Africa
Kenya,1971,52.794,11657321,143.8,2002,Sub-Saharan Africa
Kenya,1972,53.364,12082989,140.1,2029,Sub-Saharan Africa
Kenya,1973,53.923,12529622,136.3,2059,Sub-Saharan Africa
Kenya,1974,54.468,12997274,132.3,2082,Sub-Saharan Africa
Kenya,1975,55.01,13486116,128.1,2000,Sub-Saharan Africa
Kenya,1976,55.561,13995982,123.8,2004,Sub-Saharan Africa
Kenya,1977,56.124,14527391,119.6,2109,Sub-Saharan Africa
Kenya,1978,56.698,15081923,115.2,2214,Sub-Saharan Africa
Kenya,1979,57.268,15661593,110.9,2212,Sub-Saharan Africa
Kenya,1980,57.818,16267558,107.3,2249,Sub-Saharan Africa
Kenya,1981,58.324,16899958,103.7,2246,Sub-Saharan Africa
Kenya,1982,58.765,17557466,100.4,2242,Sub-Saharan Africa
Kenya,1983,59.122,18237830,97.5,2188,Sub-Saharan Africa
Kenya,1984,59.383,18937969,95.4,2144,Sub-Saharan Africa
Kenya,1985,59.546,19655192,94.1,2155,Sub-Saharan Africa
Kenya,1986,59.617,20387701,93.4,2226,Sub-Saharan Africa
Kenya,1987,59.609,21134404,93.5,2275,Sub-Saharan Africa
Kenya,1988,59.529,21894026,94.4,2332,Sub-Saharan Africa
Kenya,1989,59.374,22665447,95.8,2359,Sub-Saharan Africa
Kenya,1990,59.119,23447177,97.7,2376,Sub-Saharan Africa
Kenya,1991,58.73,24240108,99.8,2332,Sub-Saharan Africa
Kenya,1992,58.199,25042330,102.1,2239,Sub-Saharan Africa
Kenya,1993,57.539,25846436,104.1,2177,Sub-Saharan Africa
Kenya,1994,56.783,26642887,105.8,2168,Sub-Saharan Africa
Kenya,1995,55.969,27425720,106.9,2199,Sub-Saharan Africa
Kenya,1996,55.144,28191597,107.4,2227,Sub-Saharan Africa
Kenya,1997,54.365,28944780,107.1,2179,Sub-Saharan Africa
Kenya,1998,53.692,29696410,106.2,2194,Sub-Saharan Africa
Kenya,1999,53.173,30462154,104.7,2187,Sub-Saharan Africa
Kenya,2000,52.864,31253701,102.5,2143,Sub-Saharan Africa
Kenya,2001,52.802,32076186,99.7,2166,Sub-Saharan Africa
Kenya,2002,52.98,32927864,96.4,2120,Sub-Saharan Africa
Kenya,2003,53.374,33805301,92.7,2124,Sub-Saharan Africa
Kenya,2004,53.966,34702176,88.8,2173,Sub-Saharan Africa
Kenya,2005,54.73,35614576,84.5,2240,Sub-Saharan Africa
Kenya,2006,55.635,36540948,80.4,2319,Sub-Saharan Africa
Kenya,2007,56.627,37485246,76.4,2416,Sub-Saharan Africa
Kenya,2008,57.648,38455418,71,2358,Sub-Saharan Africa
Kenya,2009,58.649,39462188,67.2,2371,Sub-Saharan Africa
Kenya,2010,59.58,40512682,63.6,2503,Sub-Saharan Africa
Kenya,2011,60.403,41609728,59.8,2585,Sub-Saharan Africa
Kenya,2012,61.115,42749418,57.1,2631,Sub-Saharan Africa
Kenya,2013,61.716,43923719,54.5,2706,Sub-Saharan Africa
Kiribati,1964,48.716,36801,173.5,2639,East Asia & Pacific
Kiribati,1965,49.167,37895,167,2716,East Asia & Pacific
Kiribati,1966,49.618,39071,160.7,2796,East Asia & Pacific
Kiribati,1967,50.069,40314,154.8,2877,East Asia & Pacific
Kiribati,1968,50.521,41574,149.5,2961,East Asia & Pacific
Kiribati,1969,50.971,42782,144.4,3047,East Asia & Pacific
Kiribati,1970,51.422,43891,140,3136,East Asia & Pacific
Kiribati,1971,51.873,44881,136,2998,East Asia & Pacific
Kiribati,1972,52.324,45777,132.5,3295,East Asia & Pacific
Kiribati,1973,52.775,46629,129.8,3913,East Asia & Pacific
Kiribati,1974,53.226,47515,127.7,5582,East Asia & Pacific
Kiribati,1975,53.675,48491,126,5764,East Asia & Pacific
Kiribati,1976,54.121,49573,124.8,4131,East Asia & Pacific
Kiribati,1977,54.563,50750,124,3850,East Asia & Pacific
Kiribati,1978,55.003,52015,123.3,3798,East Asia & Pacific
Kiribati,1979,55.444,53350,122.9,3275,East Asia & Pacific
Kiribati,1980,55.894,54742,122.3,1774,East Asia & Pacific
Kiribati,1981,56.364,56180,121.7,1669,East Asia & Pacific
Kiribati,1982,56.858,57668,120.7,1792,East Asia & Pacific
Kiribati,1983,57.375,59223,119.3,1574,East Asia & Pacific
Kiribati,1984,57.908,60871,117.4,1651,East Asia & Pacific
Kiribati,1985,58.442,62620,114.9,1531,East Asia & Pacific
Kiribati,1986,58.959,64491,111.9,1510,East Asia & Pacific
Kiribati,1987,59.444,66457,108.3,1421,East Asia & Pacific
Kiribati,1988,59.89,68416,104.3,1633,East Asia & Pacific
Kiribati,1989,60.295,70239,100.1,1455,East Asia & Pacific
Kiribati,1990,60.67,71835,96,1453,East Asia & Pacific
Kiribati,1991,61.03,73163,92.2,1365,East Asia & Pacific
Kiribati,1992,61.394,74263,89,1388,East Asia & Pacific
Kiribati,1993,61.775,75227,86.2,1418,East Asia & Pacific
Kiribati,1994,62.176,76188,83.8,1468,East Asia & Pacific
Kiribati,1995,62.597,77248,81.6,1434,East Asia & Pacific
Kiribati,1996,63.028,78431,79.4,1500,East Asia & Pacific
Kiribati,1997,63.455,79713,77.3,1559,East Asia & Pacific
Kiribati,1998,63.87,81085,75.1,1702,East Asia & Pacific
Kiribati,1999,64.266,82524,72.8,1676,East Asia & Pacific
Kiribati,2000,64.642,84010,70.6,1804,East Asia & Pacific
Kiribati,2001,64.999,85550,68.5,1785,East Asia & Pacific
Kiribati,2002,65.341,87147,66.9,1763,East Asia & Pacific
Kiribati,2003,65.674,88776,65.7,1801,East Asia & Pacific
Kiribati,2004,66.001,90398,65.1,1826,East Asia & Pacific
Kiribati,2005,66.325,91988,64.8,1792,East Asia & Pacific
Kiribati,2006,66.647,93534,64.8,1683,East Asia & Pacific
Kiribati,2007,66.97,95043,64.8,1782,East Asia & Pacific
Kiribati,2008,67.294,96532,64.5,1803,East Asia & Pacific
Kiribati,2009,67.619,98027,63.9,1765,East Asia & Pacific
Kiribati,2010,67.945,99546,62.9,1729,East Asia & Pacific
Kiribati,2011,68.269,101093,61.7,1750,East Asia & Pacific
Kiribati,2012,68.59,102660,60.4,1772,East Asia & Pacific
Kiribati,2013,68.905,104251,58.9,1796,East Asia & Pacific
"Korea, Dem. Rep.",1964,53.335,12011509,,,East Asia & Pacific
"Korea, Dem. Rep.",1965,54.264,12323345,,,East Asia & Pacific
"Korea, Dem. Rep.",1966,55.356,12671954,,,East Asia & Pacific
"Korea, Dem. Rep.",1967,56.506,13048499,,,East Asia & Pacific
"Korea, Dem. Rep.",1968,57.625,13444411,,,East Asia & Pacific
"Korea, Dem. Rep.",1969,58.681,13847248,,,East Asia & Pacific
"Korea, Dem. Rep.",1970,59.656,14246772,,,East Asia & Pacific
"Korea, Dem. Rep.",1971,60.549,14642731,,,East Asia & Pacific
"Korea, Dem. Rep.",1972,61.379,15034521,,,East Asia & Pacific
"Korea, Dem. Rep.",1973,62.161,15411302,,,East Asia & Pacific
"Korea, Dem. Rep.",1974,62.896,15759909,,,East Asia & Pacific
"Korea, Dem. Rep.",1975,63.579,16072089,,,East Asia & Pacific
"Korea, Dem. Rep.",1976,64.206,16341363,,,East Asia & Pacific
"Korea, Dem. Rep.",1977,64.776,16572788,,,East Asia & Pacific
"Korea, Dem. Rep.",1978,65.294,16784068,,,East Asia & Pacific
"Korea, Dem. Rep.",1979,65.762,17000252,,,East Asia & Pacific
"Korea, Dem. Rep.",1980,66.186,17239340,,,East Asia & Pacific
"Korea, Dem. Rep.",1981,66.571,17508435,,,East Asia & Pacific
"Korea, Dem. Rep.",1982,66.924,17802273,,,East Asia & Pacific
"Korea, Dem. Rep.",1983,67.255,18111491,,,East Asia & Pacific
"Korea, Dem. Rep.",1984,67.569,18421195,,,East Asia & Pacific
"Korea, Dem. Rep.",1985,67.9,18720888,,,East Asia & Pacific
"Korea, Dem. Rep.",1986,68.284,19006458,,,East Asia & Pacific
"Korea, Dem. Rep.",1987,68.719,19282372,,,East Asia & Pacific
"Korea, Dem. Rep.",1988,69.177,19556657,,,East Asia & Pacific
"Korea, Dem. Rep.",1989,69.611,19841107,,,East Asia & Pacific
"Korea, Dem. Rep.",1990,69.896,20143212,,,East Asia & Pacific
"Korea, Dem. Rep.",1991,69.879,20466180,,,East Asia & Pacific
"Korea, Dem. Rep.",1992,69.492,20804249,,,East Asia & Pacific
"Korea, Dem. Rep.",1993,68.742,21145052,,,East Asia & Pacific
"Korea, Dem. Rep.",1994,67.698,21471407,,,East Asia & Pacific
"Korea, Dem. Rep.",1995,66.537,21770898,,,East Asia & Pacific
"Korea, Dem. Rep.",1996,65.495,22038893,,,East Asia & Pacific
"Korea, Dem. Rep.",1997,64.772,22278723,,,East Asia & Pacific
"Korea, Dem. Rep.",1998,64.493,22495715,,,East Asia & Pacific
"Korea, Dem. Rep.",1999,64.684,22698674,,,East Asia & Pacific
"Korea, Dem. Rep.",2000,65.271,22894095,,,East Asia & Pacific
"Korea, Dem. Rep.",2001,66.1,23083419,,,East Asia & Pacific
"Korea, Dem. Rep.",2002,66.953,23264576,,,East Asia & Pacific
"Korea, Dem. Rep.",2003,67.663,23436550,,,East Asia & Pacific
"Korea, Dem. Rep.",2004,68.166,23597383,,,East Asia & Pacific
"Korea, Dem. Rep.",2005,68.454,23745941,,,East Asia & Pacific
"Korea, Dem. Rep.",2006,68.574,23882465,,,East Asia & Pacific
"Korea, Dem. Rep.",2007,68.639,24008606,,,East Asia & Pacific
"Korea, Dem. Rep.",2008,68.738,24126329,,,East Asia & Pacific
"Korea, Dem. Rep.",2009,68.895,24238179,,,East Asia & Pacific
"Korea, Dem. Rep.",2010,69.118,24346229,,,East Asia & Pacific
"Korea, Dem. Rep.",2011,69.399,24451285,,,East Asia & Pacific
"Korea, Dem. Rep.",2012,69.701,24553672,,,East Asia & Pacific
"Korea, Dem. Rep.",2013,69.999,24654358,,,East Asia & Pacific
"Korea, Rep.",1964,56,27772698,,,East Asia & Pacific
"Korea, Rep.",1965,56.799,28395140,,,East Asia & Pacific
"Korea, Rep.",1966,57.634,29009251,,,East Asia & Pacific
"Korea, Rep.",1967,58.504,29610399,,,East Asia & Pacific
"Korea, Rep.",1968,59.398,30208614,,,East Asia & Pacific
"Korea, Rep.",1969,60.299,30816726,,,East Asia & Pacific
"Korea, Rep.",1970,61.171,31443029,,,East Asia & Pacific
"Korea, Rep.",1971,61.974,32094421,,,East Asia & Pacific
"Korea, Rep.",1972,62.683,32766592,,,East Asia & Pacific
"Korea, Rep.",1973,63.288,33442949,,,East Asia & Pacific
"Korea, Rep.",1974,63.788,34099932,,,East Asia & Pacific
"Korea, Rep.",1975,64.201,34721507,,,East Asia & Pacific
"Korea, Rep.",1976,64.555,35299344,,,East Asia & Pacific
"Korea, Rep.",1977,64.892,35840876,,,East Asia & Pacific
"Korea, Rep.",1978,65.248,36364813,,,East Asia & Pacific
"Korea, Rep.",1979,65.641,36898192,,,East Asia & Pacific
"Korea, Rep.",1980,66.087,37459530,,,East Asia & Pacific
"Korea, Rep.",1981,66.591,38054603,,,East Asia & Pacific
"Korea, Rep.",1982,67.137,38674216,,,East Asia & Pacific
"Korea, Rep.",1983,67.711,39303579,,,East Asia & Pacific
"Korea, Rep.",1984,68.304,39920981,,,East Asia & Pacific
"Korea, Rep.",1985,68.906,40509932,,,East Asia & Pacific
"Korea, Rep.",1986,69.507,41066824,,,East Asia & Pacific
"Korea, Rep.",1987,70.096,41594331,,,East Asia & Pacific
"Korea, Rep.",1988,70.666,42089874,,,East Asia & Pacific
"Korea, Rep.",1989,71.209,42552039,,,East Asia & Pacific
"Korea, Rep.",1990,71.721,42980365,,,East Asia & Pacific
"Korea, Rep.",1991,72.2,43372546,,,East Asia & Pacific
"Korea, Rep.",1992,72.65,43729283,,,East Asia & Pacific
"Korea, Rep.",1993,73.081,44057249,,,East Asia & Pacific
"Korea, Rep.",1994,73.498,44365820,,,East Asia & Pacific
"Korea, Rep.",1995,73.91,44662143,,,East Asia & Pacific
"Korea, Rep.",1996,74.323,44949627,,,East Asia & Pacific
"Korea, Rep.",1997,74.746,45227776,,,East Asia & Pacific
"Korea, Rep.",1998,75.182,45495222,,,East Asia & Pacific
"Korea, Rep.",1999,75.637,45749004,,,East Asia & Pacific
"Korea, Rep.",2000,76.114,45987624,,,East Asia & Pacific
"Korea, Rep.",2001,76.619,46210554,,,East Asia & Pacific
"Korea, Rep.",2002,77.145,46420867,,,East Asia & Pacific
"Korea, Rep.",2003,77.683,46624837,,,East Asia & Pacific
"Korea, Rep.",2004,78.223,46830699,,,East Asia & Pacific
"Korea, Rep.",2005,78.749,47044126,,,East Asia & Pacific
"Korea, Rep.",2006,79.245,47267733,,,East Asia & Pacific
"Korea, Rep.",2007,79.7,47499360,,,East Asia & Pacific
"Korea, Rep.",2008,80.106,47733951,,,East Asia & Pacific
"Korea, Rep.",2009,80.463,47963923,,,East Asia & Pacific
"Korea, Rep.",2010,80.772,48183584,,,East Asia & Pacific
"Korea, Rep.",2011,81.045,48391343,,,East Asia & Pacific
"Korea, Rep.",2012,81.294,48588326,,,East Asia & Pacific
"Korea, Rep.",2013,81.535,48774767,,,East Asia & Pacific
Kuwait,1964,62.781,433288,109.1,29279,Middle East & North Africa
Kuwait,1965,63.364,484205,101.1,32427,Middle East & North Africa
Kuwait,1966,63.915,535698,93.7,35912,Middle East & North Africa
Kuwait,1967,64.438,588171,87,39772,Middle East & North Africa
Kuwait,1968,64.934,641694,81.1,44047,Middle East & North Africa
Kuwait,1969,65.406,696610,75.8,48781,Middle East & North Africa
Kuwait,1970,65.857,753142,70.9,54023,Middle East & North Africa
Kuwait,1971,66.285,811187,66.5,63583,Middle East & North Africa
Kuwait,1972,66.692,870446,62.3,62371,Middle East & North Africa
Kuwait,1973,67.08,930744,58.4,59388,Middle East & North Africa
Kuwait,1974,67.451,991885,54.8,115159,Middle East & North Africa
Kuwait,1975,67.808,1053753,51.4,91796,Middle East & North Africa
Kuwait,1976,68.155,1116083,48.2,92442,Middle East & North Africa
Kuwait,1977,68.495,1178930,45.1,87987,Middle East & North Africa
Kuwait,1978,68.827,1242872,42.1,81146,Middle East & North Africa
Kuwait,1979,69.154,1308718,39.1,109863,Middle East & North Africa
Kuwait,1980,69.477,1376963,36.1,108146,Middle East & North Africa
Kuwait,1981,69.796,1445699,33.2,85525,Middle East & North Africa
Kuwait,1982,70.109,1514013,30.2,67708,Middle East & North Africa
Kuwait,1983,70.413,1584310,27.4,65168,Middle East & North Africa
Kuwait,1984,70.705,1659961,25,63619,Middle East & North Africa
Kuwait,1985,70.983,1742083,23.1,58143,Middle East & North Africa
Kuwait,1986,71.243,1835819,21.7,42858,Middle East & North Africa
Kuwait,1987,71.484,1937316,20.6,47974,Middle East & North Africa
Kuwait,1988,71.704,2028166,19.6,40807,Middle East & North Africa
Kuwait,1989,71.903,2083550,18.8,46363,Middle East & North Africa
Kuwait,1990,72.08,2087687,17.9,37521,Middle East & North Africa
Kuwait,1991,72.234,2031004,19.9,18820,Middle East & North Africa
